1113,5733,4.0,2002-11-02
1114,28992,5.0,2003-09-01
1115,18415,4.0,2003-09-22
1116,20046,5.0,2003-12-27
1117,26585,4.0,2004-05-12
1113,5732,5.0,2004-05-22
1118,23960,4.0,2004-05-28
1119,27577,3.0,2004-07-23
1120,12248,5.0,2004-08-14
1120,5922,5.0,2004-08-22
1113,5731,5.0,2004-09-27
1118,23959,3.0,2004-10-05
1118,23958,3.0,2004-12-15
1120,12247,5.0,2005-01-17
1121,28848,5.0,2005-02-07
1118,23957,3.0,2005-02-16
1118,23956,4.0,2005-04-04
1118,23955,5.0,2005-04-11
1118,23954,4.0,2005-04-13
1120,12246,5.0,2005-04-27
1122,13259,5.0,2005-05-17
1120,12245,5.0,2005-05-28
1123,15615,3.0,2005-06-04
1124,25749,5.0,2005-06-15
1125,24917,5.0,2005-07-05
1123,15614,4.0,2005-07-16
1126,21554,4.0,2005-07-16
1127,15087,4.0,2005-07-31
1118,18777,5.0,2005-08-09
1117,26584,5.0,2005-08-30
1117,26584,5.0,2005-08-30
1120,12244,4.0,2005-09-04
1120,12244,4.0,2005-09-04
1120,12244,4.0,2005-09-04
1118,23953,4.0,2005-09-12
1125,24916,4.0,2005-10-03
1118,23952,4.0,2005-10-07
1113,5730,4.0,2005-10-19
1118,23951,4.0,2005-10-25
1118,23951,4.0,2005-10-25
1118,23951,4.0,2005-10-25
1125,24915,5.0,2005-11-01
1125,24915,5.0,2005-11-01
1128,14243,4.0,2005-12-06
1118,23950,4.0,2006-01-04
1118,23950,4.0,2006-01-04
1120,12243,5.0,2006-02-04
1118,23949,4.0,2006-02-21
1125,24914,4.0,2006-03-05
1125,24914,4.0,2006-03-05
1125,24913,5.0,2006-04-05
1118,23948,5.0,2006-04-16
1118,23948,5.0,2006-04-16
1128,14242,5.0,2006-04-20
1129,7481,4.0,2006-04-29
1128,14241,5.0,2006-05-06
1117,26583,5.0,2006-05-08
1117,26583,5.0,2006-05-08
1115,18472,5.0,2006-05-16
1120,12242,4.0,2006-06-03
1120,12242,4.0,2006-06-03
1125,24912,5.0,2006-06-05
1118,23947,4.0,2006-06-06
1127,15086,4.0,2006-06-07
1130,16230,5.0,2006-06-09
1120,12241,5.0,2006-06-17
1125,24911,5.0,2006-06-28
1126,21553,3.0,2006-07-12
1128,14240,5.0,2006-07-12
1128,14240,5.0,2006-07-12
1115,18414,4.0,2006-07-17
1125,24910,5.0,2006-07-17
1131,28006,4.0,2006-07-17
1131,28006,4.0,2006-07-17
1115,18413,5.0,2006-07-22
1132,21084,5.0,2006-07-23
1128,14433,5.0,2006-07-24
1128,14239,5.0,2006-07-24
1127,15085,4.0,2006-07-27
1133,16405,4.0,2006-07-29
1134,11827,5.0,2006-07-31
1134,11827,5.0,2006-07-31
1135,7713,5.0,2006-08-01
1128,14238,5.0,2006-08-05
1128,14238,5.0,2006-08-05
1130,16229,5.0,2006-08-08
1136,28432,5.0,2006-08-12
1137,22185,5.0,2006-08-17
1125,24909,5.0,2006-08-17
1115,18412,3.0,2006-08-17
1116,20045,2.0,2006-08-19
1128,14237,5.0,2006-08-21
1120,12240,5.0,2006-08-21
1120,12240,5.0,2006-08-21
1128,14236,5.0,2006-08-26
1120,12239,5.0,2006-08-27
1134,11826,3.0,2006-08-28
1134,11826,3.0,2006-08-28
1128,14235,4.0,2006-08-30
1138,29272,5.0,2006-08-30
1126,21552,1.0,2006-08-31
1128,14234,5.0,2006-08-31
1126,21552,1.0,2006-08-31
1120,12238,5.0,2006-08-31
1128,3954,2.0,2006-09-01
1139,5610,2.0,2006-09-03
1120,12237,4.0,2006-09-03
1140,27341,1.0,2006-09-04
1125,24908,5.0,2006-09-06
1128,14233,4.0,2006-09-21
1117,26582,3.0,2006-09-22
1125,24907,3.0,2006-09-29
1141,20844,4.0,2006-10-01
1139,5609,5.0,2006-10-01
1128,14232,1.0,2006-10-06
1124,25748,5.0,2006-10-08
1120,12236,5.0,2006-10-09
1126,21551,4.0,2006-10-11
1126,21551,4.0,2006-10-11
1125,24906,4.0,2006-10-16
1128,14231,5.0,2006-10-16
1142,13763,5.0,2006-10-21
1119,27576,3.0,2006-11-01
1143,6691,5.0,2006-11-03
1120,12235,5.0,2006-11-04
1123,12235,2.0,2006-11-04
1123,15613,1.0,2006-11-09
1142,13762,5.0,2006-11-12
1120,12234,5.0,2006-11-13
1142,13761,5.0,2006-12-07
1137,22184,5.0,2006-12-12
1120,12233,3.0,2006-12-13
1123,14243,3.0,2006-12-17
1125,24905,5.0,2006-12-26
1142,13760,5.0,2007-01-03
1122,17099,5.0,2007-01-05
1136,23958,3.0,2007-01-14
1128,14230,5.0,2007-01-20
1116,20044,2.0,2007-01-23
1113,5729,4.0,2007-01-27
1113,5729,4.0,2007-01-27
1128,14229,5.0,2007-02-05
1118,24067,4.0,2007-02-10
1143,6690,5.0,2007-02-18
1136,25428,4.0,2007-02-19
1144,16543,4.0,2007-02-28
1138,29271,4.0,2007-03-04
1143,6742,5.0,2007-03-06
1128,14228,5.0,2007-03-12
1125,25023,4.0,2007-03-14
1145,14522,5.0,2007-03-29
1146,12623,5.0,2007-03-29
