217,22557,4.0,2003-10-20
233,24474,4.0,2004-11-21
233,24473,4.0,2005-01-04
233,24472,5.0,2005-01-24
233,24471,5.0,2005-03-05
236,24557,2.0,2005-06-20
97,10849,4.0,2005-06-30
236,24556,4.0,2005-09-18
233,24470,2.0,2005-09-29
170,21273,2.0,2005-09-29
233,24469,4.0,2005-10-13
97,10848,4.0,2005-11-11
236,24555,4.0,2005-12-03
236,24554,5.0,2005-12-05
236,24553,4.0,2005-12-21
170,21272,3.0,2006-01-16
233,24468,4.0,2006-01-22
236,24552,4.0,2006-03-28
236,24551,4.0,2006-05-19
248,25332,1.0,2006-05-23
233,24466,1.0,2006-05-24
233,24465,5.0,2006-05-24
233,24464,2.0,2006-05-29
233,24463,3.0,2006-06-08
233,24462,3.0,2006-06-13
233,24461,4.0,2006-06-15
233,24460,3.0,2006-06-18
236,24550,4.0,2006-07-31
284,30874,2.0,2006-08-10
233,24459,2.0,2006-08-16
236,24549,4.0,2006-08-26
236,24548,4.0,2006-09-12
233,24467,2.0,2006-09-27
236,24547,4.0,2006-10-26
236,24546,4.0,2006-10-27
236,24545,4.0,2006-10-28
236,24544,4.0,2007-01-17
348,40094,1.0,2007-03-14
236,24543,2.0,2007-03-17
233,24458,1.0,2007-03-21
236,24542,4.0,2007-04-01
97,10847,2.0,2007-04-11
97,10846,1.0,2007-05-10
233,24457,4.0,2007-05-13
348,40093,1.0,2007-05-25
97,10845,2.0,2007-05-27
348,40092,1.0,2007-05-29
97,10844,4.0,2007-06-08
233,24456,4.0,2007-06-08
97,10843,3.0,2007-06-22
304,34428,2.0,2007-07-05
209,22341,3.0,2007-07-15
348,40091,1.0,2007-08-28
348,40090,1.0,2007-08-31
236,24541,4.0,2007-09-03
236,24540,4.0,2007-09-13
233,24455,4.0,2007-09-21
236,24539,2.0,2007-10-08
205,22257,5.0,2007-10-10
348,40089,1.0,2007-10-17
170,21271,2.0,2007-10-20
304,34427,1.0,2007-11-05
236,24538,4.0,2007-12-22
236,24537,4.0,2008-04-09
170,21270,3.0,2008-04-10
233,24453,2.0,2008-05-08
236,24536,5.0,2008-06-01
233,24452,3.0,2008-07-03
233,24451,1.0,2008-07-04
233,24450,2.0,2008-07-07
236,24535,4.0,2008-07-10
233,24449,5.0,2008-07-10
97,10842,5.0,2008-07-17
233,24448,2.0,2008-07-22
97,10841,4.0,2008-07-25
13,1329,1.0,2008-07-25
236,24534,4.0,2008-08-11
170,21269,2.0,2008-08-13
233,24454,4.0,2008-08-29
236,24533,4.0,2008-09-21
236,24532,4.0,2008-09-27
236,24531,3.0,2008-09-30
181,21662,2.0,2008-10-01
233,24447,4.0,2008-10-04
233,24446,1.0,2008-10-06
233,24445,3.0,2008-10-19
97,10840,3.0,2008-10-19
236,24530,1.0,2009-01-30
233,24444,4.0,2009-03-10
236,24529,3.0,2009-03-25
226,22878,2.0,2009-05-23
97,10839,3.0,2009-05-31
236,24528,3.0,2009-06-02
233,24443,3.0,2009-06-14
236,24527,3.0,2009-07-06
236,24526,4.0,2009-07-17
348,40088,1.0,2009-07-17
233,24442,2.0,2009-07-19
233,24441,1.0,2009-08-31
233,24440,1.0,2009-09-02
233,24439,2.0,2009-09-05
233,24438,2.0,2009-09-08
233,24437,1.0,2009-09-13
233,24436,3.0,2009-09-27
233,4490,4.0,2009-10-21
236,24525,3.0,2009-10-26
304,34426,1.0,2009-11-10
233,24435,1.0,2009-12-06
233,24434,2.0,2009-12-29
304,4490,4.0,2009-12-31
236,24524,4.0,2010-01-06
236,24523,4.0,2010-01-10
233,8196,4.0,2010-03-12
233,24433,1.0,2010-04-27
304,34425,3.0,2010-05-14
233,24432,4.0,2010-05-24
233,24431,2.0,2010-05-27
236,24522,4.0,2010-05-28
233,24430,1.0,2010-06-08
168,21172,4.0,2010-06-12
236,24521,5.0,2010-06-16
233,24429,3.0,2010-06-17
233,24428,4.0,2010-06-25
236,24520,5.0,2010-06-29
233,24427,4.0,2010-07-01
236,24519,4.0,2010-07-02
236,24518,5.0,2010-07-11
97,10838,3.0,2010-07-21
200,21801,3.0,2010-07-29
236,24517,4.0,2010-08-02
236,24516,5.0,2010-08-05
236,24515,2.0,2010-08-08
304,34424,3.0,2010-08-08
236,24514,3.0,2010-08-10
97,10837,3.0,2010-09-02
133,16119,5.0,2010-09-04
233,24426,1.0,2010-09-05
233,24425,4.0,2010-09-10
233,24424,2.0,2010-09-14
233,24423,3.0,2010-09-14
236,24513,1.0,2010-09-18
236,24512,3.0,2010-09-21
236,24511,1.0,2010-09-24
236,24510,1.0,2010-09-25
233,24422,5.0,2010-09-25
233,24421,3.0,2010-09-27
280,29509,4.0,2010-10-05
108,12841,5.0,2010-10-08
280,29508,5.0,2010-10-09
236,24509,2.0,2010-10-11
280,29507,5.0,2010-10-12
236,24508,3.0,2010-10-13
89,9977,5.0,2010-10-14
89,9976,5.0,2010-10-15
109,12886,4.0,2010-10-17
89,9975,5.0,2010-10-17
221,22579,4.0,2010-10-17
233,24420,3.0,2010-10-17
221,22580,5.0,2010-10-18
370,47315,5.0,2010-10-18
109,12885,5.0,2010-10-18
109,12884,5.0,2010-10-19
327,37214,4.0,2010-10-19
327,37215,4.0,2010-10-19
327,37216,4.0,2010-10-19
233,24419,3.0,2010-10-23
89,9974,5.0,2010-10-25
362,43110,5.0,2010-10-26
69,7870,5.0,2010-10-27
89,9973,5.0,2010-10-27
348,40087,1.0,2010-10-28
69,7869,4.0,2010-10-30
361,42876,5.0,2010-10-30
361,42877,5.0,2010-10-31
132,15333,5.0,2010-11-14
221,22578,2.0,2010-11-16
