688,38239,4.0,2005-06-13
689,33310,1.0,2005-12-16
690,31508,5.0,2006-01-10
691,31665,5.0,2006-01-23
691,31665,5.0,2006-01-23
692,177,3.0,2006-03-13
690,31507,1.0,2006-05-26
692,39696,2.0,2006-08-31
693,32357,4.0,2006-12-12
694,31788,5.0,2007-01-15
694,31788,5.0,2007-01-15
695,32668,4.0,2007-04-12
690,31506,5.0,2007-04-14
689,33347,3.0,2007-06-24
696,39318,5.0,2007-07-27
688,38238,4.0,2007-08-01
697,10375,3.0,2007-08-01
688,38238,4.0,2007-08-01
698,10375,5.0,2007-08-02
693,32624,5.0,2007-09-01
690,3978,4.0,2007-10-06
690,3978,4.0,2007-10-06
699,40833,5.0,2007-10-23
699,40832,5.0,2007-11-15
700,42885,5.0,2007-12-03
697,36580,2.0,2007-12-06
697,36580,2.0,2007-12-06
701,37597,3.0,2008-01-06
702,37803,2.0,2008-01-07
703,31481,4.0,2008-01-08
704,6944,5.0,2008-04-30
704,6944,5.0,2008-04-30
705,13137,4.0,2008-05-06
706,13137,5.0,2008-05-06
707,20908,1.0,2008-05-10
707,20908,1.0,2008-05-10
700,42884,4.0,2008-05-22
708,620,5.0,2008-06-16
699,40826,5.0,2008-06-17
688,38322,2.0,2008-06-20
690,31505,4.0,2008-06-28
690,31505,4.0,2008-06-28
709,42518,4.0,2008-07-06
710,33429,2.0,2008-07-14
710,33429,2.0,2008-07-14
711,5287,3.0,2008-07-18
712,620,4.0,2008-07-18
704,5287,5.0,2008-07-18
712,620,4.0,2008-07-18
711,5287,3.0,2008-07-18
693,3978,5.0,2008-07-20
700,42883,5.0,2008-07-23
707,22279,5.0,2008-08-18
707,22279,5.0,2008-08-18
705,33686,5.0,2008-08-23
705,33686,5.0,2008-08-23
702,37802,5.0,2008-08-31
702,37802,5.0,2008-08-31
713,28424,4.0,2008-10-09
713,28424,4.0,2008-10-09
699,40831,5.0,2008-12-14
697,36655,5.0,2009-01-20
697,36655,5.0,2009-01-20
714,30625,5.0,2009-01-23
714,30624,5.0,2009-02-06
714,30623,5.0,2009-02-22
715,39359,5.0,2009-03-07
715,39359,5.0,2009-03-07
714,30622,5.0,2009-03-28
708,21542,5.0,2009-03-29
716,39167,3.0,2009-04-09
700,13137,5.0,2009-04-17
717,29773,5.0,2009-04-19
717,29773,5.0,2009-04-19
700,167,5.0,2009-04-29
718,37038,5.0,2009-05-14
718,37038,5.0,2009-05-14
714,2941,5.0,2009-05-21
704,36267,5.0,2009-06-03
708,42218,5.0,2009-06-10
708,37801,5.0,2009-06-15
702,37801,2.0,2009-06-15
702,37801,2.0,2009-06-15
719,24884,2.0,2009-06-27
698,3075,4.0,2009-07-02
704,36266,5.0,2009-07-05
712,42651,5.0,2009-07-09
712,42651,5.0,2009-07-09
714,26475,4.0,2009-07-16
704,36265,5.0,2009-07-19
700,42882,5.0,2009-08-15
720,167,5.0,2009-08-18
720,167,5.0,2009-08-18
718,37037,5.0,2009-08-21
718,37037,5.0,2009-08-21
708,42178,5.0,2009-08-22
701,1338,5.0,2009-08-23
721,1338,3.0,2009-08-23
691,21928,5.0,2009-08-24
691,21928,5.0,2009-08-24
710,33444,3.0,2009-08-30
700,21542,4.0,2009-09-01
722,35642,1.0,2009-09-02
708,42217,5.0,2009-09-06
702,37815,5.0,2009-09-11
714,30704,4.0,2009-09-22
699,36264,5.0,2009-09-27
704,36264,5.0,2009-09-27
723,32069,5.0,2009-10-03
723,32069,5.0,2009-10-03
704,36263,4.0,2009-10-06
700,36263,5.0,2009-10-06
724,39297,2.0,2009-10-16
695,32713,3.0,2009-10-23
708,42216,5.0,2009-10-28
700,42881,3.0,2009-10-28
712,42650,5.0,2009-10-30
712,42650,5.0,2009-10-30
706,38663,5.0,2009-11-20
708,23930,5.0,2009-11-22
718,37042,4.0,2009-11-22
693,2761,5.0,2009-11-23
692,39695,5.0,2009-11-26
692,39694,5.0,2009-11-26
693,32356,5.0,2009-12-11
704,36262,5.0,2009-12-15
716,30733,1.0,2009-12-23
705,33685,1.0,2009-12-27
705,33685,1.0,2009-12-27
