8022,14243,4.0,2005-08-04
8023,45263,4.0,2005-09-12
8024,206474,5.0,2006-07-04
8024,206473,5.0,2006-07-12
8022,210957,5.0,2006-07-16
8022,60935,4.0,2006-08-08
8022,210956,5.0,2006-08-16
8025,212857,5.0,2006-08-29
8024,206472,4.0,2006-10-31
8022,210955,5.0,2006-11-04
8022,210954,4.0,2006-11-11
8023,206545,3.0,2006-11-12
8023,10375,5.0,2007-03-06
8026,206805,4.0,2007-04-22
8027,211115,5.0,2007-05-31
8024,206471,3.0,2007-06-02
8025,212856,5.0,2007-06-04
8027,211114,5.0,2007-06-11
8027,211113,5.0,2007-06-25
8022,210953,5.0,2007-06-25
8022,210952,5.0,2007-07-01
8028,210686,4.0,2007-07-02
8028,210685,3.0,2007-07-03
8024,206470,4.0,2007-07-14
8025,212855,5.0,2007-07-15
8023,206544,5.0,2007-07-16
8022,210951,5.0,2007-07-22
8029,207940,3.0,2007-07-26
8024,206469,5.0,2007-07-26
8030,85822,4.0,2007-07-27
8027,211112,5.0,2007-07-27
8030,87609,5.0,2007-07-31
8022,210988,5.0,2007-08-07
8027,2763,5.0,2007-08-09
8031,73071,5.0,2007-08-12
8032,212359,4.0,2007-08-13
8025,212854,5.0,2007-08-13
8027,211111,5.0,2007-08-21
8033,215096,5.0,2007-08-23
8030,206680,4.0,2007-08-25
8022,210950,5.0,2007-08-27
8027,211110,5.0,2007-08-30
8034,215289,5.0,2007-09-08
8022,210949,4.0,2007-09-16
8024,206468,5.0,2007-09-19
8027,211109,5.0,2007-09-20
8031,209939,4.0,2007-09-21
8035,208588,4.0,2007-09-23
8028,210684,5.0,2007-09-26
8035,208587,4.0,2007-09-27
8030,214418,5.0,2007-10-10
8036,208941,5.0,2007-11-02
8037,212034,1.0,2007-11-09
8031,209938,3.0,2007-11-14
8028,206458,5.0,2007-11-27
8038,211628,4.0,2007-12-05
8023,206543,5.0,2008-01-03
8035,208586,5.0,2008-02-04
8025,212853,5.0,2008-03-18
8039,212649,1.0,2008-04-07
8039,212649,1.0,2008-04-07
8040,214316,5.0,2008-05-07
8027,211108,5.0,2008-05-14
8028,210683,5.0,2008-05-20
8041,215695,5.0,2008-05-20
8035,208584,5.0,2008-05-23
8035,208584,5.0,2008-05-23
8025,212852,5.0,2008-05-26
8035,208584,5.0,2008-05-28
8035,208585,5.0,2008-05-28
8024,206467,5.0,2008-05-28
8035,208584,5.0,2008-05-28
8028,17134,5.0,2008-05-31
8022,210948,5.0,2008-06-01
8042,206948,3.0,2008-06-02
8022,210947,5.0,2008-06-02
8043,211697,4.0,2008-06-03
8044,210683,4.0,2008-06-03
8041,56621,3.0,2008-06-04
8042,206947,3.0,2008-06-05
8042,206946,4.0,2008-06-06
8027,211107,5.0,2008-06-09
8022,56685,5.0,2008-06-14
8037,212033,3.0,2008-06-17
8027,211106,5.0,2008-06-18
8031,49161,4.0,2008-06-18
8027,211106,5.0,2008-06-18
8022,210946,4.0,2008-06-20
8031,209937,4.0,2008-06-21
8037,212032,5.0,2008-06-22
8027,211105,3.0,2008-06-23
8028,210682,5.0,2008-06-24
8045,213695,5.0,2008-06-25
8041,215694,3.0,2008-06-30
8031,84252,5.0,2008-07-01
8046,212523,5.0,2008-07-03
8047,211554,5.0,2008-07-07
8022,210945,4.0,2008-07-07
8048,212912,2.0,2008-07-07
8047,211554,5.0,2008-07-07
8039,212648,5.0,2008-07-08
8039,212648,5.0,2008-07-08
8033,215095,5.0,2008-07-09
8049,43305,5.0,2008-07-10
8037,212031,3.0,2008-07-11
8027,211104,2.0,2008-07-15
8022,155226,2.0,2008-07-16
8045,201911,4.0,2008-07-17
8050,186622,4.0,2008-07-18
8041,215693,5.0,2008-07-19
8033,215094,5.0,2008-07-19
8051,206997,4.0,2008-07-24
8041,215692,4.0,2008-07-24
8028,210681,5.0,2008-07-24
8022,210944,4.0,2008-07-25
8022,210943,4.0,2008-07-26
8023,206569,3.0,2008-07-26
8031,133552,5.0,2008-07-27
8030,214417,3.0,2008-07-27
8052,215194,4.0,2008-07-28
8041,215691,4.0,2008-07-28
8033,215093,4.0,2008-07-29
8027,211103,4.0,2008-08-02
8027,211102,5.0,2008-08-05
8041,73237,5.0,2008-08-06
8025,77123,5.0,2008-08-06
8053,207178,4.0,2008-08-07
8031,80796,4.0,2008-08-11
8027,78840,2.0,2008-08-11
8054,212767,5.0,2008-08-14
