7045,119529,5.0,2002-12-22
7046,117187,1.0,2003-02-02
7047,137360,5.0,2003-03-16
7048,110517,5.0,2003-04-03
7049,178473,1.0,2003-04-14
7050,114165,4.0,2003-04-17
7051,131532,5.0,2003-04-22
7052,109737,4.0,2003-04-30
7053,126318,5.0,2003-05-13
7054,169336,5.0,2003-05-19
7047,137359,4.0,2003-05-26
7052,109736,5.0,2003-05-27
7046,117186,4.0,2003-06-05
7055,165917,2.0,2003-06-16
7051,131531,5.0,2003-06-22
7048,110516,5.0,2003-06-22
7048,110515,5.0,2003-06-26
7052,109735,5.0,2003-06-30
7046,117185,4.0,2003-07-02
7053,126317,5.0,2003-07-04
7049,178472,4.0,2003-07-07
7046,117184,4.0,2003-07-13
7047,137358,2.0,2003-07-19
7048,110514,4.0,2003-07-21
7056,124533,5.0,2003-07-24
7057,172279,5.0,2003-07-27
7058,139897,5.0,2003-07-28
7059,129971,5.0,2003-08-11
7060,124532,5.0,2003-08-11
7049,178471,4.0,2003-08-13
7061,164197,1.0,2003-08-25
7062,159396,5.0,2003-08-25
7063,112647,5.0,2003-08-29
7060,179593,1.0,2003-09-05
7046,117183,4.0,2003-09-07
7059,129970,5.0,2003-09-09
7051,131530,3.0,2003-09-17
7064,161818,4.0,2003-09-18
7046,117182,3.0,2003-09-19
7059,129969,5.0,2003-09-22
7046,117181,2.0,2003-09-27
7056,124532,5.0,2003-09-27
7051,131529,3.0,2003-09-28
7046,117180,2.0,2003-09-28
7054,169335,3.0,2003-09-30
7058,139896,5.0,2003-10-04
7063,112646,5.0,2003-10-17
7047,137357,1.0,2003-10-20
7047,137356,5.0,2003-11-01
7050,114164,5.0,2003-11-01
7065,137356,4.0,2003-11-01
7059,129968,5.0,2003-11-13
7049,178470,5.0,2003-11-20
7066,179141,5.0,2003-11-25
7051,131528,1.0,2003-11-30
7055,165916,2.0,2003-12-02
7056,124531,5.0,2003-12-05
7059,129967,4.0,2003-12-21
7046,106294,1.0,2004-01-12
7067,106309,5.0,2004-01-30
7068,180082,4.0,2004-02-01
7059,129966,5.0,2004-02-02
7050,114163,4.0,2004-02-05
7050,114162,5.0,2004-02-11
7053,126316,5.0,2004-02-17
7069,171556,3.0,2004-02-26
7059,129965,5.0,2004-04-01
7055,165915,4.0,2004-04-02
7065,156078,5.0,2004-04-06
7070,134330,5.0,2004-04-12
7071,158615,4.0,2004-04-13
7072,129208,3.0,2004-04-13
7059,129964,5.0,2004-04-14
7053,126315,4.0,2004-04-30
7059,129963,5.0,2004-05-10
7057,172278,5.0,2004-05-10
7059,129962,5.0,2004-05-12
7059,129962,5.0,2004-05-12
7059,129961,4.0,2004-05-18
7050,114161,5.0,2004-05-27
7061,164196,4.0,2004-05-27
7073,109573,5.0,2004-05-28
7049,178469,5.0,2004-05-28
7069,171555,4.0,2004-05-29
7074,116922,5.0,2004-05-30
7059,129960,5.0,2004-05-30
7072,129207,3.0,2004-06-02
7072,129207,3.0,2004-06-02
7075,163233,1.0,2004-06-07
7073,109572,3.0,2004-06-08
7048,110513,3.0,2004-06-11
7046,117179,5.0,2004-06-17
7068,180081,5.0,2004-06-17
7070,134329,2.0,2004-06-17
7058,124530,4.0,2004-06-20
7056,124530,4.0,2004-06-20
7053,126314,5.0,2004-06-21
7046,117178,2.0,2004-06-25
7063,112645,5.0,2004-06-27
7076,103121,5.0,2004-06-27
7077,155381,4.0,2004-06-28
7049,178468,5.0,2004-06-28
7053,126313,5.0,2004-06-29
7053,122570,5.0,2004-07-04
7059,129959,3.0,2004-07-07
7078,147432,5.0,2004-07-09
7054,169334,3.0,2004-07-11
7063,112644,5.0,2004-07-12
7059,129958,5.0,2004-07-13
7063,112643,5.0,2004-07-14
7070,134328,2.0,2004-07-14
7050,114160,2.0,2004-07-16
7079,113164,5.0,2004-07-23
7080,173469,4.0,2004-07-26
7054,169333,4.0,2004-07-27
7057,172277,5.0,2004-07-29
7081,144880,5.0,2004-07-31
7051,131527,5.0,2004-08-01
7051,131526,5.0,2004-08-02
7057,172276,5.0,2004-08-03
7055,165914,5.0,2004-08-04
7051,131525,5.0,2004-08-06
7053,126312,5.0,2004-08-07
7061,164195,5.0,2004-08-09
7047,137355,4.0,2004-08-10
7050,114159,3.0,2004-08-10
7080,173468,5.0,2004-08-11
7082,122679,5.0,2004-08-11
7075,163232,4.0,2004-08-26
7083,157354,5.0,2004-08-27
7072,129206,3.0,2004-08-29
7059,129957,4.0,2004-08-30
7048,110512,5.0,2004-09-02
7081,144879,5.0,2004-09-07
7046,117177,5.0,2004-09-10
7074,116921,5.0,2004-09-11
7053,126311,5.0,2004-09-12
7084,150087,5.0,2004-09-13
7078,147431,3.0,2004-09-14
7085,117054,4.0,2004-09-15
7086,167656,5.0,2004-09-16
7059,129956,5.0,2004-09-16
7054,169332,3.0,2004-09-19
7071,158614,2.0,2004-09-19
